brand,product type,retail price
jay godfrey,cocktail dress,395
jay godfrey,cocktail dress,501
jay godfrey,cocktail dress,449
jay godfrey,cocktail dress,158
jay godfrey,cocktail dress,295
jaxon lane,moisturizers,36
jaxon lane,jaxon lane sunscreen,32
jaxon lane,jaxon lane serums,46
jaxon lane,jaxon lane masks,5
jaxon lane,jaxon lane masks,7
jaxon lane,jaxon lane masks,28
jaxon lane,jaxon lane masks,30
jason wu,tops,495
jason wu,tops,395
jason wu,t-shirt,350
jason wu,skirt,395
jason wu,skirt,495
jason wu,pants,495
jason wu,pants,395
jason wu,outerwear,395
jason wu,knit,795
jason wu,knit,395
jason wu,jacket,1195
jason wu,dresses,495
jason wu,dresses,675
jason wu,dresses,695
jason wu,dresses,595
jason wu,dresses,725
jason wu,dresses,625
jason wu,dresses,750
jason wu,dresses,395
jason wu,dresses,895
jason wu,dresses,550
jason wu,dresses,220
jason wu,dresses,475
jason wu,dresses,795
jason wu,dresses,650
jason wu,dresses,525
jason wu collection,tees/tops,1595
jason wu collection,tees/tops,595
jason wu collection,tees/tops,1095
jason wu collection,tees/tops,1195
jason wu collection,skirts,695
jason wu collection,skirts,895
jason wu collection,skirts,1595
jason wu collection,skirts,1195
jason wu collection,skirts,1095
jason wu collection,shorts,875
jason wu collection,shorts,795
jason wu collection,pants,990
jason wu collection,pants,1095
jason wu collection,pants,1395
jason wu collection,pants,1795
jason wu collection,pants,995
jason wu collection,novelty (rtw),38
jason wu collection,knits (rtw),495
jason wu collection,knits (rtw),795
jason wu collection,knits (rtw),825
jason wu collection,knits (rtw),995
jason wu collection,knits (rtw),695
jason wu collection,knits (rtw),725
jason wu collection,knits (rtw),1195
jason wu collection,knits (rtw),595
jason wu collection,knits (rtw),518
jason wu collection,knits (rtw),1295
jason wu collection,jackets,2195
jason wu collection,jackets,1095
jason wu collection,jackets,3795
jason wu collection,jackets,1695
jason wu collection,evening dresses,2995
jason wu collection,evening dresses,5295
jason wu collection,evening dresses,6195
jason wu collection,evening dresses,7995
jason wu collection,evening dresses,3295
jason wu collection,dresses,1595
jason wu collection,dresses,1195
jason wu collection,dresses,1695
jason wu collection,dresses,1095
jason wu collection,dresses,1895
jason wu collection,dresses,1795
jason wu collection,dresses,2395
jason wu collection,dresses,895
jason wu collection,dresses,1995
jason wu collection,dresses,1395
jason wu collection,dresses,2295
jason wu collection,dresses,1495
jason wu collection,dresses,2195
jason wu collection,dresses,878
jason wu collection,dresses,718
jason wu collection,dresses,1137
jason wu collection,dresses,975
jason wu collection,dresses,1295
jason wu collection,cocktail dresses,1895
jason wu collection,cocktail dresses,4495
jason wu collection,cocktail dresses,1995
jason wu collection,cocktail dresses,3395
jason wu collection,cocktail dresses,1278
jason wu collection,cocktail dresses,3295
jason wu collection,cocktail dresses,3495
jason wu collection,cocktail dresses,3995
jason wu collection,cocktail dresses,1195
jason wu collection,cocktail dresses,1695
jason wu collection,cocktail dresses,2595
jason wu collection,cocktail dresses,1078
jason wu collection,cocktail dresses,2795
jason wu collection,cocktail dresses,3195
jason wu collection,cocktail dresses,1318
jason wu collection,cocktail dresses,2495
jason wu collection,cocktail dresses,4295
jason wu collection,cocktail dresses,1795
jason wu collection,cocktail dresses,2995
jason wu collection,cocktail dresses,2395
jason wu collection,cocktail dresses,2195
jason wu collection,cocktail dresses,1595
jason wu collection,blouses / shirts,795
jason wu collection,blouses / shirts,895
jason wu collection,blouses / shirts,990
jason wu collection,blouses / shirts,1595
jason wu collection,blouses / shirts,1295
jason wu collection,blouses / shirts,1195
jason wu collection,blouses / shirts,995
jason wu collection,blouses / shirts,1095
jason wu collection,blouses / shirts,1695
jason wu collection,blouses / shirts,298.5
jason markk,personal care,12
jason markk,personal care,15
jason markk,personal care,25
jason markk,personal care,18
jason markk,personal care,8
jason markk,personal care,10
jason markk,personal care,30
jason markk,personal care,20
jason markk,personal care,16
jars,dropship serveware,92
jars,dropship serveware,40
jars,dropship serveware,72
janod,toys/books,30
janod,plush/dolls,50
janie and jack,tops,34
janie and jack,tops,69
janie and jack,tops,36
janie and jack,tops,37
janie and jack,tops,44.5
janie and jack,tops,42.5
janie and jack,tops,36.5
janie and jack,tops,32
janie and jack,tops,40
janie and jack,tops,44
janie and jack,tops,48
janie and jack,tops,39
janie and jack,tops,38
janie and jack,tops,19.5
janie and jack,tops,29
janie and jack,swimwear,44
janie and jack,swimwear,46
janie and jack,swimwear,34
janie and jack,swimwear,49
janie and jack,swimwear,39
janie and jack,swimwear,42
janie and jack,swimwear,54
janie and jack,swim coverups,42
janie and jack,swim coverups,49
janie and jack,sweaters/cardigans,54
janie and jack,sweaters/cardigans,64
janie and jack,sweaters/cardigans,56
janie and jack,sweaters/cardigans,49
janie and jack,sweaters/cardigans,69
janie and jack,sweaters/cardigans,42
janie and jack,sweaters/cardigans,48
janie and jack,sweaters/cardigans,59
janie and jack,sweaters/cardigans,52
janie and jack,sweaters/cardigans,32
janie and jack,suiting,74
janie and jack,suiting,109
janie and jack,suiting,99
janie and jack,suiting,105
janie and jack,suiting,69
janie and jack,suiting,119
janie and jack,suiting,64
janie and jack,suiting,48
janie and jack,skirt,48
janie and jack,skirt,44
janie and jack,skirt,54
janie and jack,romper/coverall/overall,52
janie and jack,romper/coverall/overall,46
janie and jack,romper/coverall/overall,49
janie and jack,romper/coverall/overall,44
janie and jack,romper/coverall/overall,64
janie and jack,romper/coverall/overall,42
janie and jack,romper/coverall/overall,56
janie and jack,romper/coverall/overall,59
janie and jack,pajamas,58
janie and jack,pajamas,44
janie and jack,onesie/bodysuit,26
janie and jack,onesie/bodysuit,24
janie and jack,neutral bodysuit,24
janie and jack,jackets/vests,119
janie and jack,jackets/vests,110
janie and jack,jackets/vests,79
janie and jack,jackets/vests,74
janie and jack,jackets/vests,94
janie and jack,jackets/vests,99
janie and jack,jackets/vests,42
janie and jack,jackets/vests,69
janie and jack,girl tops,44
janie and jack,girl tops,42
janie and jack,girl tops,38
janie and jack,girl tops,34
janie and jack,girl tops,36
janie and jack,girl swimwear,39
janie and jack,girl swimwear,42
janie and jack,girl swimwear,44
janie and jack,girl swimwear,34
janie and jack,girl swimwear,49
janie and jack,girl sweaters,59
janie and jack,girl sweaters,54
janie and jack,girl sweaters,49
janie and jack,girl sweaters,42
janie and jack,girl skirt,42
janie and jack,girl skirt,44
janie and jack,girl romper/overall,49
janie and jack,girl romper/overall,56
janie and jack,girl romper/overall,59
janie and jack,girl romper/overall,54
janie and jack,girl romper/overall,69
janie and jack,girl romper/overall,79
janie and jack,girl overall/romper/shortall,49
janie and jack,girl overall/romper/shortall,44
janie and jack,girl jackets/vests,42
janie and jack,girl dress,79
janie and jack,girl dress,59
janie and jack,girl dress,99
janie and jack,girl dress,54
janie and jack,girl dress,49
janie and jack,girl dress,69
janie and jack,girl dress,48.3
janie and jack,girl dress,74
janie and jack,girl dress,56
janie and jack,girl dress,89
janie and jack,girl bottoms,42
janie and jack,girl bottoms,39
janie and jack,girl bottoms,36
janie and jack,girl bottoms,30
janie and jack,dress,59
janie and jack,dress,74
janie and jack,dress,56
janie and jack,dress,79
janie and jack,dress,149
janie and jack,dress,69
janie and jack,dress,54
janie and jack,dress,119
janie and jack,dress,109
janie and jack,dress,89
janie and jack,dress,64
janie and jack,dress,129
janie and jack,dress,99
janie and jack,dress,82
janie and jack,dress,72
janie and jack,dress,84
janie and jack,dress,94
janie and jack,boy tops,32
janie and jack,boy tops,29
janie and jack,boy tops,26
janie and jack,boy tops,36
janie and jack,boy tops,38
janie and jack,boy tops,18
janie and jack,boy tops,39.5
janie and jack,boy swimwear,36
janie and jack,boy swimwear,32
janie and jack,boy swimwear,29
janie and jack,boy swimwear,34
janie and jack,boy swimwear,42
janie and jack,boy swimwear,44
janie and jack,boy sweaters,54
janie and jack,boy sweaters,39
janie and jack,boy sweaters,44
janie and jack,boy suiting,99
janie and jack,boy suiting,109
janie and jack,boy overall/romper/shortall,39
janie and jack,boy overall/romper/shortall,42
janie and jack,boy onsie/boysuit,39
janie and jack,boy onsie/boysuit,44
janie and jack,boy jackets/vests,54
janie and jack,boy bottoms,42
janie and jack,boy bottoms,44
janie and jack,boy bottoms,36
janie and jack,boy bottoms,59
janie and jack,boy bottoms,18
janie and jack,boy bottoms,39
janie and jack,boy bottoms,34
janie and jack,bottoms,39
janie and jack,bottoms,44
janie and jack,bottoms,28
janie and jack,bottoms,34
janie and jack,bottoms,44.5
janie and jack,bottoms,72
janie and jack,bottoms,46
janie and jack,bottoms,69
janie and jack,bottoms,36.5
janie and jack,bottoms,24
janie and jack,bottoms,49
janie and jack,bottoms,42
janie and jack,bottoms,17
janie and jack,bottoms,36
janie and jack,bottoms,42.5
janie and jack,bottoms,38.5
janie and jack,bottoms,43
janie and jack,bottoms,52
janie and jack,2pc/3pc set (rtw),64
janie and jack,2pc/3pc set (rtw),54
janie and jack,2pc/3pc set (rtw),59
jane post,outerwear,395
jane post,outerwear,495
jane post,outerwear,345
jane post,outerwear,375
jane post,outerwear,595
jane post,outerwear,675
jane post,outerwear,995
jane post,outerwear,1250
jane post,outerwear,795
jane post,outerwear,650
jane post,outerwear,221.95
jane post,outerwear,295
jane post,outerwear,2400
jane carr,jane carr scarves,330
jane carr,jane carr scarves,135
jane carr,jane carr scarves,385
jane carr,jane carr scarves,150
jane carr,jane carr scarves,600
jane carr,jane carr scarves,140
jane carr,jane carr scarves,340
jane carr,jane carr scarves,120
jane carr,jane carr scarves,280
jane carr,jane carr scarves,250
jane carr,jane carr scarves,595
jane carr,jane carr scarves,255
janavi,janavi scarves,465
janavi,janavi scarves,940
janavi,janavi scarves,590
janavi,janavi scarves,475
janavi,janavi scarves,285
janavi,janavi scarves,725
jan leslie,jan leslie jewelry,695
jan leslie,jan leslie jewelry,595
jan leslie,jan leslie jewelry,450
jan leslie,jan leslie jewelry,238
jan leslie,jan leslie jewelry,125
jan leslie,jan leslie jewelry,495
jan leslie,jan leslie jewelry,130
jan leslie,jan leslie jewelry,295
jan leslie,jan leslie jewelry,195
jan leslie,jan leslie jewelry,1595
jamie young co.,home decor,287.5
jamie young co.,home decor,92
jamie young co.,home decor,276
jamie young co.,home decor,69
jamie young co.,home decor,195.5
jamie young co.,home decor,241.5
jamie young co.,home decor,989
jamie young co.,home decor,218.5
jamie young co.,home decor,129
jamie young co.,home decor,299
jamie young co.,home decor,379.5
jamie young co.,home decor,1410
james read,james reed (skincare),38
jade swim,bathing suit top,120
jade swim,bathing suit top,110
jade swim,bathing suit top,90
jade swim,bathing suit top,97
jade swim,bathing suit top,80
jade swim,bathing suit bottom,90
jade swim,bathing suit bottom,110
jade swim,bathing suit bottom,97
jade swim,1 pc bathing suit,220
jade swim,1 pc bathing suit,198
jacquie aiche,jacquie aiche (jewelry),1035
jacquemus,woven,335
jacquemus,woven,630
jacquemus,woven,385
jacquemus,woven,390
jacquemus,woven,530
jacquemus,warm wear,240
jacquemus,warm wear,125
jacquemus,warm wear,140
jacquemus,warm wear,115
jacquemus,warm wear,250
jacquemus,tops,560
jacquemus,tops,480
jacquemus,tops,605
jacquemus,tops,930
jacquemus,tops,290
jacquemus,tops,130
jacquemus,tops,620
jacquemus,tops,195
jacquemus,tops,430
jacquemus,tops,470
jacquemus,tops,570
jacquemus,tops,320
jacquemus,tops,1180
jacquemus,t-shirt,230
jacquemus,t-shirt,120
jacquemus,t-shirt,240
jacquemus,t-shirt,195
jacquemus,t-shirt,205
jacquemus,t-shirt,155
jacquemus,swim,230
jacquemus,sweatshirt,335
jacquemus,sweatshirt,280
jacquemus,sweatshirt,640
jacquemus,sweatshirt,310
jacquemus,sweater,855
jacquemus,sweater,635
jacquemus,sweater,485
jacquemus,skirt,630
jacquemus,skirt,515
jacquemus,skirt,649
jacquemus,skirt,600
jacquemus,skirt,932
jacquemus,skirt,250
jacquemus,skirt,632
jacquemus,shorts,250
jacquemus,shorts,265
jacquemus,shorts,545
jacquemus,shirting,590
jacquemus,shirting,640
jacquemus,shirting,570
jacquemus,pants,644
jacquemus,pants,620
jacquemus,pants,585
jacquemus,pants,480
jacquemus,pants,650
jacquemus,pants,649
jacquemus,pants,560
jacquemus,pants,590
jacquemus,outerwear,895
jacquemus,outerwear,450
jacquemus,knits,325
jacquemus,knits,400
jacquemus,knits,370
jacquemus,knits,300
jacquemus,knits,410
jacquemus,knits,160
jacquemus,knits,420
jacquemus,knits,520
jacquemus,knits,350
jacquemus,knits,390
jacquemus,knits,333
jacquemus,knits,335
jacquemus,knits,620
jacquemus,knit,305
jacquemus,knit,180
jacquemus,knit,385
jacquemus,jacquemus sunglasses,395
jacquemus,jacquemus sunglasses,375
jacquemus,jacquemus socks,45
jacquemus,jacquemus socks,40
jacquemus,jacquemus llgs,945
jacquemus,jacquemus llgs,590
jacquemus,jacquemus llgs,610
jacquemus,jacquemus jewelry,220
jacquemus,jacquemus jewelry,770
jacquemus,jacquemus hats,125
jacquemus,jacquemus hats,110
jacquemus,jacquemus hats,205
jacquemus,jacquemus hats,100
jacquemus,jacquemus hats,115
jacquemus,jacquemus handbags,610
jacquemus,jacquemus handbags,590
jacquemus,jacquemus handbags,620
jacquemus,jacquemus handbags,550
jacquemus,jacquemus handbags,715
jacquemus,jacquemus handbags,755
jacquemus,jacquemus handbags,810
jacquemus,jacquemus handbags,785
jacquemus,jacquemus handbags,565
jacquemus,jacquemus handbags,950
jacquemus,jacquemus handbags,475
jacquemus,jacquemus handbags,635
jacquemus,jacquemus handbags,925
jacquemus,jacquemus handbags,625
jacquemus,jacquemus handbags,530
jacquemus,jacquemus handbags,275
jacquemus,jacquemus handbags,1080
jacquemus,jacquemus handbags,675
jacquemus,jacquemus handbags,830
jacquemus,jacquemus handbags,860
jacquemus,jacquemus handbags,575
jacquemus,jacquemus handbags,515
jacquemus,jacquemus handbags,975
jacquemus,jacquemus handbags,910
jacquemus,jacquemus handbags,875
jacquemus,jacquemus handbags,705
jacquemus,jacquemus handbags,1035
jacquemus,jacquemus handbags,780
jacquemus,jacquemus handbags,1145
jacquemus,jacquemus handbags,1160
jacquemus,jacquemus handbags,750
jacquemus,jacquemus belts,530
jacquemus,jacquemus accessories,95
jacquemus,jacquemus accessories,215
jacquemus,jacquemus accessories,250
jacquemus,jacket,1070
jacquemus,jacket,890
jacquemus,jacket,1145
jacquemus,jacket,1180
jacquemus,jacket,472
jacquemus,high heel sandals,625
jacquemus,high heel sandals,630
jacquemus,gown,1204
jacquemus,flat sandals,580
jacquemus,dresses,750
jacquemus,dresses,755
jacquemus,dresses,685
jacquemus,dresses,1055
jacquemus,dresses,445
jacquemus,dresses,795
jacquemus,dresses,1165
jacquemus,dresses,785
jacquemus,dresses,965
jacquemus,dresses,1125
jacquemus,dresses,630
jacquemus,dresses,745
jacquemus,dresses,460
jacquemus,dresses,905
jacquemus,dresses,1070
jacquemus,dresses,775
jacquemus,dresses,730
jacquemus,dresses,1132
jacquemus,dresses,970
jacquemus,dresses,705
jacquemus,dresses,720
jacquemus,dresses,670
jacquemus,dresses,1035
jacquemus,dresses,590
jacquemus,dress casual (footwear),750
jacquemus,denim,335
jacquemus,denim,445
jacquemus,blouse,670
jacquemus,ballet flats,565
